id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
pE0ajV_08sY,Kaggle Winners Walkthroughs: AI Mathematical Olympiad - Progress Prize 2 with Team NemoSkills,"Learn about the winning approach by Team NemoSkills and the key techniques they used in AI Mathematical Olympiad - Progress Prize 2 competition.

This competition challenged participants to develop AI models capable of solving national-level mathematical problems presented in LaTeX format. The core goal was to create algorithms that not only understand but can also solve these complex math challenges. Each contribution is vital for advancing AI's mathematical reasoning skills and pushing the frontiers of artificial intelligence research.

👉 Competition: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/overview
🏆 Leaderboard: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/leaderboard

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AI #Mathematics #MachineLearning #DeepLearning",2025-05-28T17:02:33Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/pE0ajV_08sY/default.jpg,https://i.ytimg.com/vi/pE0ajV_08sY/hqdefault.jpg,PT22M31S,1272,26,1,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
VutjjFvsP-A,Kaggle Winners Walkthroughs: AI Mathematical Olympiad - Progress Prize 2 with Team Aliev,"Learn about the winning approach by Team Aliev and the key techniques they used in AI Mathematical Olympiad - Progress Prize 2 competition.

This competition challenged participants to develop AI models capable of solving national-level mathematical problems presented in LaTeX format. The core goal was to create algorithms that not only understand but can also solve these complex math challenges. Each contribution is vital for advancing AI's mathematical reasoning skills and pushing the frontiers of artificial intelligence research.

👉 Competition: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/overview
🏆 Leaderboard: https://www.kaggle.com/competitions/ai-mathematical-olympiad-progress-prize-2/leaderboard

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #AI #Mathematics #MachineLearning #DeepLearning",2025-05-28T17:02:29Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/VutjjFvsP-A/default.jpg,https://i.ytimg.com/vi/VutjjFvsP-A/hqdefault.jpg,PT6M41S,517,10,4,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
GFXVim3PS9k,Kaggle Solution Walkthroughs: Eedi - Mining Misconceptions in Mathematics with Team Ulrich G,"Learn about the winning solution by Team Ulrich G and the key techniques they used in Eedi - Mining Misconceptions in Mathematics competition.

This competition challenged participants to develop an NLP model driven by ML to accurately predict the affinity between misconceptions and incorrect answers (distractors) in multiple-choice questions. This solution suggested candidate misconceptions for distractors, making it easier for expert human teachers to tag distractors with misconceptions. 

👉 Competition: https://www.kaggle.com/competitions/eedi-mining-misconceptions-in-mathematics/overview
🏆 Leaderboard: https://www.kaggle.com/competitions/eedi-mining-misconceptions-in-mathematics/leaderboard

About Kaggle:

Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #NLP #NaturalLanguageProcessing #MachineLearning #ML #AI #ArtificialIntelligence #EducationTech #EdTech #Misconceptions #QuestionAnswering #DataScience #TextAnalysis #DeepLearning #Competition",2025-03-26T12:36:02Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/GFXVim3PS9k/default.jpg,https://i.ytimg.com/vi/GFXVim3PS9k/hqdefault.jpg,PT12M15S,133,11,0,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
QJ2mj7mH0SA,Kaggle Solution Walkthroughs: Eedi - Mining Misconceptions with Team Takoi & Charmq & Kami,"Learn about the winning approach by Team Takoi & Charmq & Kami and the key techniques they used in Eedi - Mining Misconceptions in Mathematics competition.

This competition challenged participants to develop an NLP model driven by ML to accurately predict the affinity between misconceptions and incorrect answers (distractors) in multiple-choice questions. This solution suggested candidate misconceptions for distractors, making it easier for expert human teachers to tag distractors with misconceptions. 

👉 Competition: https://www.kaggle.com/competitions/eedi-mining-misconceptions-in-mathematics/overview
🏆 Leaderboard: https://www.kaggle.com/competitions/eedi-mining-misconceptions-in-mathematics/leaderboard

About Kaggle:

Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online
🌐 Visit the WEBSITE: https://www.kaggle.com
✍️ Check out our BLOG: https://www.kaggle.com/blog
🐦 Follow Kaggle on TWITTER: https://twitter.com/kaggle
🔗 Connect with us on LINKEDIN: https://www.linkedin.com/company/kaggle
🎮 Join us on the Kaggle Discord server: http://discord.gg/kaggle
🎥 Subscribe to our YouTube channel: https://www.youtube.com/@kaggle

#Kaggle #NLP #NaturalLanguageProcessing #MachineLearning #ML #AI #ArtificialIntelligence #EducationTech #EdTech #Misconceptions #QuestionAnswering #DataScience #TextAnalysis #DeepLearning #Competition",2025-03-26T12:35:57Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/QJ2mj7mH0SA/default.jpg,https://i.ytimg.com/vi/QJ2mj7mH0SA/hqdefault.jpg,PT12M52S,52,4,0,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
J_OHx_LuWz4,Konwinsky Prize | Kaggle #swebench #kaggle #oneMILLIONdollars #neurIPS,"SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_confirmation=1&utm_medium=youtube&utm_source=channel&utm_campaign=yt-sub

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=youtube&utm_source=channel&utm_campaign=yt-kg
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=youtube&utm_source=channel&utm_campaign=yt-tw
Check out our BLOG: http://blog.kaggle.com/?utm_medium=youtube&utm_source=channel&utm_campaign=yt-blog
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggle?utm_medium=youtube&utm_source=channel&utm_campaign=yt-lkn

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?utm_medium=youtube&utm_source=channel&utm_campaign=yt-learn
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?utm_medium=youtube&utm_source=channel&utm_campaign=yt-datast
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitions?utm_medium=youtube&utm_source=channel&utm_campaign=yt-comps
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_medium=youtube&utm_source=channel&utm_campaign=yt-docs

Kaggle
https://www.youtube.com/c/kaggle",2025-01-08T20:21:22Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/J_OHx_LuWz4/default.jpg,https://i.ytimg.com/vi/J_OHx_LuWz4/hqdefault.jpg,PT1M50S,9363,340,11,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
pdYGiYuKRpU,KaggleX Final Project Presentation with Victor Palacios,"About the project: A chatbot to help children read in a fun and interactive style. This chatbot is fine-tuned to tell stories where children make choices which affect how the stories play out. The tuned model is also able to explain concepts without forgetting the story it is telling.

About Victor Palacios: A University of San Francisco Data Science master’s graduate and current Director of Data Science Partnerships, discovered his passion for the field through NLP in translation, with early projects in deception detection and healthcare.


SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_...

About KaggleX: KaggleX BIPOC mentorship program is designed to help increase representation, create career opportunities, and develop individual growth for BIPOC (Black, Indigenous, People of Color) people in the data science industry. 
https://www.kaggle.com/kagglex 

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=you...
Like Kaggle on FACEBOOK: http://www.facebook.com/kaggle?utm_me...
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=...
Check out our BLOG: http://blog.kaggle.com/?utm_medium=yo...
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggl...

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?...
Get started with Kaggle Kernels: http://www.kaggle.com/docs/kernels?ut...
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?u...
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitio...
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_me...

Kaggle's YouTube:    / kaggle",2024-12-11T20:31:22Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/pdYGiYuKRpU/default.jpg,https://i.ytimg.com/vi/pdYGiYuKRpU/hqdefault.jpg,PT4M34S,1862,42,2,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
MBRW341ayRA,KaggleX Final Project Presentation with Victor Oshimua,"About the project: Project Overview: The project involves developing an AI-powered helpdesk using the Gemma Model to assist employees in organisations with cybersecurity-related queries. The goal is to provide quick, accurate responses to common security questions, reducing the workload on human support staff. Use Case: An AI-driven helpdesk designed to answer cybersecurity-related questions for employees, ensuring efficient support and enhancing organisational security protocols.

About Victor Oshimua: A Machine Learning engineer and technical writer specializing in AI and cybersecurity, with a passion for building AI-driven applications and creating engaging technical content for diverse audiences.

SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_...

About KaggleX: KaggleX BIPOC mentorship program is designed to help increase representation, create career opportunities, and develop individual growth for BIPOC (Black, Indigenous, People of Color) people in the data science industry. 
https://www.kaggle.com/kagglex 

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=you...
Like Kaggle on FACEBOOK: http://www.facebook.com/kaggle?utm_me...
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=...
Check out our BLOG: http://blog.kaggle.com/?utm_medium=yo...
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggl...

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?...
Get started with Kaggle Kernels: http://www.kaggle.com/docs/kernels?ut...
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?u...
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitio...
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_me...

Kaggle's YouTube:    / kaggle",2024-12-11T20:31:16Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/MBRW341ayRA/default.jpg,https://i.ytimg.com/vi/MBRW341ayRA/hqdefault.jpg,PT4M35S,629,8,0,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
__mPzbE3kFI,KaggleX Final Project Presentation with Gabriella Amorim,"About the project: AI GardenWise is a Q&A model developed through a KaggleX fellowship to assit home and community gardeners in growing their own food. It provides expert guidance on soil preparation, plant selection, watering, and pest control, along with nutritional insights and health benefits for various vegetables, herbs, and fruits. Powered by a fine-tuned Gemma model optimized with LoRA techniques and a specialized dataset, AI Garden Wise serves as a reliable and user-friendly tool for sustainable gardening practices.

About Gabriella Amorim: An engineer and applied researcher in Artificial Intelligence, specializing in developing supervised machine learning models to optimize processes in nuclear energy and related fields.

SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_...

About KaggleX: KaggleX BIPOC mentorship program is designed to help increase representation, create career opportunities, and develop individual growth for BIPOC (Black, Indigenous, People of Color) people in the data science industry. 
https://www.kaggle.com/kagglex 

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=you...
Like Kaggle on FACEBOOK: http://www.facebook.com/kaggle?utm_me...
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=...
Check out our BLOG: http://blog.kaggle.com/?utm_medium=yo...
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggl...

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?...
Get started with Kaggle Kernels: http://www.kaggle.com/docs/kernels?ut...
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?u...
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitio...
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_me...

Kaggle's YouTube:    / kaggle",2024-12-11T20:31:11Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/__mPzbE3kFI/default.jpg,https://i.ytimg.com/vi/__mPzbE3kFI/hqdefault.jpg,PT5M1S,1094,14,0,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
Ph6diqjuJAY,KaggleX Final Project Presentation with Favour Aghaebe,"About the project: As someone with aging parents, I’ve become increasingly concerned about the prevalence of misinformation—spread through both the internet and social circles—regarding nutrition. Nutritional fads, ranging from extreme diets to ""miracle foods,"" often cause more harm than good, especially for aging individuals. To address this, I aim to create a fuss-free bot that provides personalized, evidence-based nutrition advice. My goal is to help caregivers and individuals make informed decisions about what a healthy diet looks like for them, ultimately promoting a balanced lifestyle free from confusion and the risks posed by misinformation. By offering clear, practical, and tailored guidance based on each person's unique needs and preferences, the bot will empower users to navigate the complexities of nutrition with confidence and improve their overall well-being. 

About Favour Aghaebe: A data science professional and PhD candidate at the University of Sheffield, specializes in health data analytics, driving impactful projects to improve health outcomes and inform policy.

SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_...

About KaggleX: KaggleX BIPOC mentorship program is designed to help increase representation, create career opportunities, and develop individual growth for BIPOC (Black, Indigenous, People of Color) people in the data science industry. 
https://www.kaggle.com/kagglex 

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=you...
Like Kaggle on FACEBOOK: http://www.facebook.com/kaggle?utm_me...
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=...
Check out our BLOG: http://blog.kaggle.com/?utm_medium=yo...
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggl...

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?...
Get started with Kaggle Kernels: http://www.kaggle.com/docs/kernels?ut...
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?u...
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitio...
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_me...

Kaggle's YouTube:    / kaggle",2024-12-11T20:31:05Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/Ph6diqjuJAY/default.jpg,https://i.ytimg.com/vi/Ph6diqjuJAY/hqdefault.jpg,PT4M20S,338,5,1,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
kaWH1aV-l04,KaggleX Final Project Presentation with Valentin Baltazar,"About the project: ""AI Chess Grandmaster"": a chess-focused Large Language Model that I've fine-tuned to be both an engaging tutor and a competent chess opponent. This project leverages cutting-edge AI to help users learn and play chess, no matter their skill level.

About Valentin Baltazar: Combining a background in computational chemistry with machine learning expertise, Valentin channels their passion for chess and LLMs into developing innovative educational tools.

SUBSCRIBE: https://www.youtube.com/c/kaggle?sub_...

About KaggleX: KaggleX BIPOC mentorship program is designed to help increase representation, create career opportunities, and develop individual growth for BIPOC (Black, Indigenous, People of Color) people in the data science industry. 
https://www.kaggle.com/kagglex 

About Kaggle:
Kaggle is the world's largest community of data scientists. Join us to compete, collaborate, learn, and do your data science work. Kaggle's platform is the fastest way to get started on a new data science project. Spin up a Jupyter notebook with a single click. Build with our huge repository of free code and data. Stumped? Ask the friendly Kaggle community for help.

Follow Kaggle online:
Visit the WEBSITE: http://www.kaggle.com/?utm_medium=you...
Like Kaggle on FACEBOOK: http://www.facebook.com/kaggle?utm_me...
Follow Kaggle on TWITTER: http://twitter.com/kaggle?utm_medium=...
Check out our BLOG: http://blog.kaggle.com/?utm_medium=yo...
Connect with us on LINKEDIN: http://www.linkedin.com/company/kaggl...

Advance your data science skills:
Take our free online courses: http://www.kaggle.com/learn/overview?...
Get started with Kaggle Kernels: http://www.kaggle.com/docs/kernels?ut...
Download clean datasets from Kaggle: http://www.kaggle.com/docs/datasets?u...
Sign up for a Kaggle Competition: http://www.kaggle.com/docs/competitio...
Explore the Kaggle Public API: http://www.kaggle.com/docs/api?utm_me...

Kaggle's YouTube:    / kaggle",2024-12-11T20:30:59Z,Kaggle|Kaggel|coffee chat|live-coding|live|learn|api|cli|python|data|data science|interview|questions|transfer learning|coding|networks|programming|technology|tech|machine learning|AI|artificial intelligence|coders|programmers|help|tutorial|projects|101|rstats|stats|statistics|what is kaggle|how to|github|developer|kernels|datasets|data visualization|deep learning|sql|challenge|competition|whitehat|code|lesson|CS,24,en,en-US,https://i.ytimg.com/vi/kaWH1aV-l04/default.jpg,https://i.ytimg.com/vi/kaWH1aV-l04/hqdefault.jpg,PT5M8S,382,17,0,public,UCSNeZleDn9c74yQc-EKnVTA,Kaggle,"Kaggle’s global community of practitioners, researchers, and enthusiasts collaborate to shape the frontier of AI. Through AI competitions, benchmarks, agentic evaluation, Kaggle serves as both the engine and proving ground for community-led innovation.",,https://yt3.ggpht.com/A-vRsPyL8aPG91GJugZJFAeEF9OSCh7ahoEZv0L9LVqGaXAkXOXX5QKOiewwgN7ye4Dt0baKEg=s88-c-k-c0x00ffffff-no-rj,322000,541,
